Month,Place,Hour,Day,Crowd_level
July,Fee Counter,15,27,Low
July,Bank,15,27,Low
July,Admission Cell,15,27,High
July,Library,16,27,Low
July,Cafeteria,16,27,Low
July,Lab,16,27,High
July,Fee Counter,16,27,Low
July,Bank,16,27,Low
July,Admission Cell,16,27,High
July,Library,17,27,Low
July,Cafeteria,17,27,Low
July,Lab,17,27,High
July,Fee Counter,17,27,Low
July,Bank,17,27,Low
July,Admission Cell,17,27,Low
July,Library,9,28,Low
July,Cafeteria,9,28,Low
July,Lab,9,28,High
July,Fee Counter,9,28,Low
July,Bank,9,28,Low
July,Admission Cell,9,28,Low
July,Library,10,28,Low
July,Cafeteria,10,28,Low
July,Lab,10,28,High
July,Fee Counter,10,28,Low
July,Bank,10,28,Low
July,Admission Cell,10,28,High
July,Library,11,28,Medium
July,Cafeteria,11,28,Low
July,Lab,11,28,High
July,Fee Counter,11,28,Low
July,Bank,11,28,Low
July,Admission Cell,11,28,High
July,Library,12,28,Medium
July,Cafeteria,12,28,Low
July,Lab,12,28,High
July,Fee Counter,12,28,Low
July,Bank,12,28,Low
July,Admission Cell,12,28,High
July,Library,13,28,Low
July,Cafeteria,13,28,Low
July,Lab,13,28,High
July,Fee Counter,13,28,Low
July,Bank,13,28,Low
July,Admission Cell,13,28,High
July,Library,14,28,Low
July,Cafeteria,14,28,Low
July,Lab,14,28,High
July,Fee Counter,14,28,Low
July,Bank,14,28,Low
July,Admission Cell,14,28,High
July,Library,15,28,Low
July,Cafeteria,15,28,Low
July,Lab,15,28,High
July,Fee Counter,15,28,Low
July,Bank,15,28,Low
July,Admission Cell,15,28,High
July,Library,16,28,Low
July,Cafeteria,16,28,Low
July,Lab,16,28,High
July,Fee Counter,16,28,Low
July,Bank,16,28,Low
July,Admission Cell,16,28,High
July,Library,17,28,Low
July,Cafeteria,17,28,Low
July,Lab,17,28,High
July,Fee Counter,17,28,Low
July,Bank,17,28,Low
July,Admission Cell,17,28,Low
July,Library,9,29,Low
July,Cafeteria,9,29,Low
July,Lab,9,29,High
July,Fee Counter,9,29,Low
July,Bank,9,29,Low
July,Admission Cell,9,29,Low
July,Library,10,29,Low
July,Cafeteria,10,29,Low
July,Lab,10,29,High
July,Fee Counter,10,29,Low
July,Bank,10,29,Low
July,Admission Cell,10,29,High
July,Library,11,29,Medium
July,Cafeteria,11,29,Low
July,Lab,11,29,High
July,Fee Counter,11,29,Low
July,Bank,11,29,Low
July,Admission Cell,11,29,High
July,Library,12,29,Medium
July,Cafeteria,12,29,Low
July,Lab,12,29,High
July,Fee Counter,12,29,Low
July,Bank,12,29,Low
July,Admission Cell,12,29,High
July,Library,13,29,Low
July,Cafeteria,13,29,Low
July,Lab,13,29,High
July,Fee Counter,13,29,Low
July,Bank,13,29,Low
July,Admission Cell,13,29,High
July,Library,14,29,Low
July,Cafeteria,14,29,Low
July,Lab,14,29,High
July,Fee Counter,14,29,Low
July,Bank,14,29,Low
July,Admission Cell,14,29,High
July,Library,15,29,Low
July,Cafeteria,15,29,Low
July,Lab,15,29,High
July,Fee Counter,15,29,Low
July,Bank,15,29,Low
July,Admission Cell,15,29,High
July,Library,16,29,Low
July,Cafeteria,16,29,Low
July,Lab,16,29,High
July,Fee Counter,16,29,Low
July,Bank,16,29,Low
July,Admission Cell,16,29,High
July,Library,17,29,Low
July,Cafeteria,17,29,Low
July,Lab,17,29,High
July,Fee Counter,17,29,Low
July,Bank,17,29,Low
July,Admission Cell,17,29,Low
July,Library,9,30,Low
July,Cafeteria,9,30,Low
July,Lab,9,30,High
July,Fee Counter,9,30,Low
July,Bank,9,30,Low
July,Admission Cell,9,30,Low
July,Library,10,30,Low
July,Cafeteria,10,30,Low
July,Lab,10,30,High
July,Fee Counter,10,30,Low
July,Bank,10,30,Low
July,Admission Cell,10,30,High
July,Library,11,30,Medium
July,Cafeteria,11,30,Low
July,Lab,11,30,High
July,Fee Counter,11,30,Low
July,Bank,11,30,Low
July,Admission Cell,11,30,High
July,Library,12,30,Medium
July,Cafeteria,12,30,Low
July,Lab,12,30,High
July,Fee Counter,12,30,Low
July,Bank,12,30,Low
July,Admission Cell,12,30,High
July,Library,13,30,Low
July,Cafeteria,13,30,Low
July,Lab,13,30,High
July,Fee Counter,13,30,Low
July,Bank,13,30,Low
July,Admission Cell,13,30,High
July,Library,14,30,Low
July,Cafeteria,14,30,Low
July,Lab,14,30,High
July,Fee Counter,14,30,Low
July,Bank,14,30,Low
July,Admission Cell,14,30,High
July,Library,15,30,Low
July,Cafeteria,15,30,Low
July,Lab,15,30,High
July,Fee Counter,15,30,Low
July,Bank,15,30,Low
July,Admission Cell,15,30,High
July,Library,16,30,Low
July,Cafeteria,16,30,Low
July,Lab,16,30,High
July,Fee Counter,16,30,Low
July,Bank,16,30,Low
July,Admission Cell,16,30,High
July,Library,17,30,Low
July,Cafeteria,17,30,Low
July,Lab,17,30,High
July,Fee Counter,17,30,Low
July,Bank,17,30,Low
July,Admission Cell,17,30,Low
July,Library,9,31,Low
July,Cafeteria,9,31,Low
July,Lab,9,31,High
July,Fee Counter,9,31,Low
July,Bank,9,31,Low
July,Admission Cell,9,31,Low
July,Library,10,31,Low
July,Cafeteria,10,31,Low
July,Lab,10,31,High
July,Fee Counter,10,31,Low
July,Bank,10,31,Low
July,Admission Cell,10,31,High
July,Library,11,31,Medium
July,Cafeteria,11,31,Low
July,Lab,11,31,High
July,Fee Counter,11,31,Low
July,Bank,11,31,Low
July,Admission Cell,11,31,High
July,Library,12,31,Medium
July,Cafeteria,12,31,Low
July,Lab,12,31,High
July,Fee Counter,12,31,Low
July,Bank,12,31,Low
July,Admission Cell,12,31,High
July,Library,13,31,Low
July,Cafeteria,13,31,Low
July,Lab,13,31,High
July,Fee Counter,13,31,Low
July,Bank,13,31,Low
July,Admission Cell,13,31,High
July,Library,14,31,Low
July,Cafeteria,14,31,Low
July,Lab,14,31,High
July,Fee Counter,14,31,Low
July,Bank,14,31,Low
July,Admission Cell,14,31,High
July,Library,15,31,Low
July,Cafeteria,15,31,Low
July,Lab,15,31,High
July,Fee Counter,15,31,Low
July,Bank,15,31,Low
July,Admission Cell,15,31,High
July,Library,16,31,Low
July,Cafeteria,16,31,Low
July,Lab,16,31,High
July,Fee Counter,16,31,Low
July,Bank,16,31,Low
July,Admission Cell,16,31,High
July,Library,17,31,Low
July,Cafeteria,17,31,Low
July,Lab,17,31,High
July,Fee Counter,17,31,Low
July,Bank,17,31,Low
July,Admission Cell,17,31,Low
August,Library,9,1,Low
August,Cafeteria,9,1,Low
August,Lab,9,1,Medium
August,Fee Counter,9,1,High
August,Bank,9,1,High
August,Admission Cell,9,1,Medium
August,Library,10,1,Low
August,Cafeteria,10,1,Medium
August,Lab,10,1,Medium
August,Fee Counter,10,1,High
August,Bank,10,1,High
August,Admission Cell,10,1,Medium
August,Library,11,1,Medium
August,Cafeteria,11,1,Medium
August,Lab,11,1,Medium
August,Fee Counter,11,1,High
August,Bank,11,1,High
August,Admission Cell,11,1,Medium
August,Library,12,1,Medium
August,Cafeteria,12,1,High
August,Lab,12,1,Medium
August,Fee Counter,12,1,High
August,Bank,12,1,High
August,Admission Cell,12,1,Medium
August,Library,13,1,Low
August,Cafeteria,13,1,High
August,Lab,13,1,Medium
August,Fee Counter,13,1,High
August,Bank,13,1,High
August,Admission Cell,13,1,Medium
August,Library,14,1,Low
August,Cafeteria,14,1,High
August,Lab,14,1,Low
August,Fee Counter,14,1,High
August,Bank,14,1,High
August,Admission Cell,14,1,Medium
August,Library,15,1,Low
August,Cafeteria,15,1,Medium
August,Lab,15,1,Low
August,Fee Counter,15,1,High
August,Bank,15,1,High
August,Admission Cell,15,1,Medium
August,Library,16,1,Low
August,Cafeteria,16,1,Low
August,Lab,16,1,Low
August,Fee Counter,16,1,High
August,Bank,16,1,High
August,Admission Cell,16,1,Medium
August,Library,17,1,Low
August,Cafeteria,17,1,Low
August,Lab,17,1,Low
August,Fee Counter,17,1,High
August,Bank,17,1,High
August,Admission Cell,17,1,Medium
August,Library,9,2,Low
August,Cafeteria,9,2,Low
August,Lab,9,2,Medium
August,Fee Counter,9,2,High
August,Bank,9,2,High
August,Admission Cell,9,2,Medium
August,Library,10,2,Low
August,Cafeteria,10,2,Medium
August,Lab,10,2,Medium
August,Fee Counter,10,2,High
August,Bank,10,2,High
August,Admission Cell,10,2,Medium
August,Library,11,2,Medium
August,Cafeteria,11,2,Medium
August,Lab,11,2,Medium
August,Fee Counter,11,2,High
August,Bank,11,2,High
August,Admission Cell,11,2,Medium
August,Library,12,2,Medium
August,Cafeteria,12,2,High
August,Lab,12,2,Medium
August,Fee Counter,12,2,High
August,Bank,12,2,High
August,Admission Cell,12,2,Medium
August,Library,13,2,Low
August,Cafeteria,13,2,High
August,Lab,13,2,Medium
August,Fee Counter,13,2,High
August,Bank,13,2,High
August,Admission Cell,13,2,Medium
August,Library,14,2,Low
August,Cafeteria,14,2,High
August,Lab,14,2,Low
August,Fee Counter,14,2,High
August,Bank,14,2,High
August,Admission Cell,14,2,Medium
August,Library,15,2,Low
August,Cafeteria,15,2,Medium
August,Lab,15,2,Low
August,Fee Counter,15,2,High
August,Bank,15,2,High
August,Admission Cell,15,2,Medium
August,Library,16,2,Low
August,Cafeteria,16,2,Low
August,Lab,16,2,Low
August,Fee Counter,16,2,High
August,Bank,16,2,High
August,Admission Cell,16,2,Medium
August,Library,17,2,Low
August,Cafeteria,17,2,Low
August,Lab,17,2,Low
August,Fee Counter,17,2,High
August,Bank,17,2,High
August,Admission Cell,17,2,Medium
August,Library,9,3,Low
August,Cafeteria,9,3,Low
August,Lab,9,3,Medium
August,Fee Counter,9,3,High
August,Bank,9,3,High
August,Admission Cell,9,3,Medium
August,Library,10,3,Low
August,Cafeteria,10,3,Medium
August,Lab,10,3,Medium
August,Fee Counter,10,3,High
August,Bank,10,3,High
August,Admission Cell,10,3,Medium
August,Library,11,3,Medium
August,Cafeteria,11,3,Medium
August,Lab,11,3,Medium
August,Fee Counter,11,3,High
August,Bank,11,3,High
August,Admission Cell,11,3,Medium
August,Library,12,3,Medium
August,Cafeteria,12,3,High
August,Lab,12,3,Medium
August,Fee Counter,12,3,High
August,Bank,12,3,High
August,Admission Cell,12,3,Medium
August,Library,13,3,Low
August,Cafeteria,13,3,High
August,Lab,13,3,Medium
August,Fee Counter,13,3,High
August,Bank,13,3,High
August,Admission Cell,13,3,Medium
August,Library,14,3,Low
August,Cafeteria,14,3,High
August,Lab,14,3,Low
August,Fee Counter,14,3,High
August,Bank,14,3,High
August,Admission Cell,14,3,Medium
August,Library,15,3,Low
August,Cafeteria,15,3,Medium
August,Lab,15,3,Low
August,Fee Counter,15,3,High
August,Bank,15,3,High
August,Admission Cell,15,3,Medium
August,Library,16,3,Low
August,Cafeteria,16,3,Low
August,Lab,16,3,Low
August,Fee Counter,16,3,High
August,Bank,16,3,High
August,Admission Cell,16,3,Medium
August,Library,17,3,Low
August,Cafeteria,17,3,Low
August,Lab,17,3,Low
August,Fee Counter,17,3,High
August,Bank,17,3,High
August,Admission Cell,17,3,Medium
August,Library,9,4,Low
August,Cafeteria,9,4,Low
August,Lab,9,4,Medium
August,Fee Counter,9,4,High
August,Bank,9,4,High
August,Admission Cell,9,4,Medium
August,Library,10,4,Low
August,Cafeteria,10,4,Medium
August,Lab,10,4,Medium
August,Fee Counter,10,4,High
August,Bank,10,4,High
August,Admission Cell,10,4,Medium
August,Library,11,4,Medium
August,Cafeteria,11,4,Medium
August,Lab,11,4,Medium
August,Fee Counter,11,4,High
August,Bank,11,4,High
August,Admission Cell,11,4,Medium
August,Library,12,4,Medium
August,Cafeteria,12,4,High
August,Lab,12,4,Medium
August,Fee Counter,12,4,High
August,Bank,12,4,High
August,Admission Cell,12,4,Medium
August,Library,13,4,Low
August,Cafeteria,13,4,High
August,Lab,13,4,Medium
August,Fee Counter,13,4,High
August,Bank,13,4,High
August,Admission Cell,13,4,Medium
August,Library,14,4,Low
August,Cafeteria,14,4,High
August,Lab,14,4,Low
August,Fee Counter,14,4,High
August,Bank,14,4,High
August,Admission Cell,14,4,Medium
August,Library,15,4,Low
August,Cafeteria,15,4,Medium
August,Lab,15,4,Low
August,Fee Counter,15,4,High
August,Bank,15,4,High
August,Admission Cell,15,4,Medium
August,Library,16,4,Low
August,Cafeteria,16,4,Low
August,Lab,16,4,Low
August,Fee Counter,16,4,High
August,Bank,16,4,High
August,Admission Cell,16,4,Medium
August,Library,17,4,Low
August,Cafeteria,17,4,Low
August,Lab,17,4,Low
August,Fee Counter,17,4,High
August,Bank,17,4,High
August,Admission Cell,17,4,Medium
August,Library,9,5,Low
August,Cafeteria,9,5,Low
August,Lab,9,5,Medium
August,Fee Counter,9,5,High
August,Bank,9,5,High
August,Admission Cell,9,5,Medium
August,Library,10,5,Low
August,Cafeteria,10,5,Medium
August,Lab,10,5,Medium
August,Fee Counter,10,5,High
August,Bank,10,5,High
August,Admission Cell,10,5,Medium
August,Library,11,5,Medium
August,Cafeteria,11,5,Medium
August,Lab,11,5,Medium
August,Fee Counter,11,5,High
August,Bank,11,5,High
August,Admission Cell,11,5,Medium
August,Library,12,5,Medium
August,Cafeteria,12,5,High
August,Lab,12,5,Medium
August,Fee Counter,12,5,High
August,Bank,12,5,High
August,Admission Cell,12,5,Medium
August,Library,13,5,Low
August,Cafeteria,13,5,High
August,Lab,13,5,Medium
August,Fee Counter,13,5,High
August,Bank,13,5,High
August,Admission Cell,13,5,Medium
August,Library,14,5,Low
August,Cafeteria,14,5,High
August,Lab,14,5,Low
August,Fee Counter,14,5,High
August,Bank,14,5,High
August,Admission Cell,14,5,Medium
August,Library,15,5,Low
August,Cafeteria,15,5,Medium
August,Lab,15,5,Low
August,Fee Counter,15,5,High
August,Bank,15,5,High
August,Admission Cell,15,5,Medium
August,Library,16,5,Low
August,Cafeteria,16,5,Low
August,Lab,16,5,Low
August,Fee Counter,16,5,High
August,Bank,16,5,High
August,Admission Cell,16,5,Medium
August,Library,17,5,Low
August,Cafeteria,17,5,Low
August,Lab,17,5,Low
August,Fee Counter,17,5,High
August,Bank,17,5,High
August,Admission Cell,17,5,Medium
August,Library,9,6,Low
August,Cafeteria,9,6,Low
August,Lab,9,6,Medium
August,Fee Counter,9,6,High
August,Bank,9,6,High
August,Admission Cell,9,6,Medium
August,Library,10,6,Low
August,Cafeteria,10,6,Medium
August,Lab,10,6,Medium
August,Fee Counter,10,6,High
August,Bank,10,6,High
August,Admission Cell,10,6,Medium
August,Library,11,6,Medium
August,Cafeteria,11,6,Medium
August,Lab,11,6,Medium
August,Fee Counter,11,6,High
August,Bank,11,6,High
August,Admission Cell,11,6,Medium
August,Library,12,6,Medium
August,Cafeteria,12,6,High
August,Lab,12,6,Medium
August,Fee Counter,12,6,High
August,Bank,12,6,High
August,Admission Cell,12,6,Medium
August,Library,13,6,Low
August,Cafeteria,13,6,High
August,Lab,13,6,Medium
August,Fee Counter,13,6,High
August,Bank,13,6,High
August,Admission Cell,13,6,Medium
August,Library,14,6,Low
August,Cafeteria,14,6,High
August,Lab,14,6,Low
August,Fee Counter,14,6,High
August,Bank,14,6,High
August,Admission Cell,14,6,Medium
August,Library,15,6,Low
August,Cafeteria,15,6,Medium
August,Lab,15,6,Low
August,Fee Counter,15,6,High
August,Bank,15,6,High
August,Admission Cell,15,6,Medium
August,Library,16,6,Low
August,Cafeteria,16,6,Low
August,Lab,16,6,Low
August,Fee Counter,16,6,High
August,Bank,16,6,High
August,Admission Cell,16,6,Medium
August,Library,17,6,Low
August,Cafeteria,17,6,Low
August,Lab,17,6,Low
August,Fee Counter,17,6,High
August,Bank,17,6,High
August,Admission Cell,17,6,Medium
August,Library,9,7,Low
August,Cafeteria,9,7,Low
August,Lab,9,7,Medium
August,Fee Counter,9,7,High
August,Bank,9,7,High
August,Admission Cell,9,7,Medium
August,Library,10,7,Low
August,Cafeteria,10,7,Medium
August,Lab,10,7,Medium
August,Fee Counter,10,7,High
August,Bank,10,7,High
August,Admission Cell,10,7,Medium
August,Library,11,7,Medium
August,Cafeteria,11,7,Medium
August,Lab,11,7,Medium
August,Fee Counter,11,7,High
August,Bank,11,7,High
August,Admission Cell,11,7,Medium
August,Library,12,7,Medium
August,Cafeteria,12,7,High
August,Lab,12,7,Medium
August,Fee Counter,12,7,High
August,Bank,12,7,High
August,Admission Cell,12,7,Medium
August,Library,13,7,Low
August,Cafeteria,13,7,High
August,Lab,13,7,Medium
August,Fee Counter,13,7,High
August,Bank,13,7,High
August,Admission Cell,13,7,Medium
August,Library,14,7,Low
August,Cafeteria,14,7,High
August,Lab,14,7,Low
August,Fee Counter,14,7,High
August,Bank,14,7,High
August,Admission Cell,14,7,Medium
August,Library,15,7,Low
August,Cafeteria,15,7,Medium
August,Lab,15,7,Low
August,Fee Counter,15,7,High
August,Bank,15,7,High
August,Admission Cell,15,7,Medium
August,Library,16,7,Low
August,Cafeteria,16,7,Low
August,Lab,16,7,Low
August,Fee Counter,16,7,High
August,Bank,16,7,High
August,Admission Cell,16,7,Medium
August,Library,17,7,Low
August,Cafeteria,17,7,Low
August,Lab,17,7,Low
August,Fee Counter,17,7,High
August,Bank,17,7,High
August,Admission Cell,17,7,Medium
August,Library,9,8,Low
August,Cafeteria,9,8,Low
August,Lab,9,8,Medium
August,Fee Counter,9,8,High
August,Bank,9,8,High
August,Admission Cell,9,8,Medium
August,Library,10,8,Low
August,Cafeteria,10,8,Medium
August,Lab,10,8,Medium
August,Fee Counter,10,8,High
August,Bank,10,8,High
August,Admission Cell,10,8,Medium
August,Library,11,8,Medium
August,Cafeteria,11,8,Medium
August,Lab,11,8,Medium
August,Fee Counter,11,8,High
August,Bank,11,8,High
August,Admission Cell,11,8,Medium
August,Library,12,8,Medium
August,Cafeteria,12,8,High
August,Lab,12,8,Medium
August,Fee Counter,12,8,High
August,Bank,12,8,High
August,Admission Cell,12,8,Medium
August,Library,13,8,Low
August,Cafeteria,13,8,High
August,Lab,13,8,Medium
August,Fee Counter,13,8,High
August,Bank,13,8,High
August,Admission Cell,13,8,Medium
August,Library,14,8,Low
August,Cafeteria,14,8,High
August,Lab,14,8,Low
August,Fee Counter,14,8,High
August,Bank,14,8,High
August,Admission Cell,14,8,Medium
August,Library,15,8,Low
August,Cafeteria,15,8,Medium
August,Lab,15,8,Low
August,Fee Counter,15,8,High
August,Bank,15,8,High
August,Admission Cell,15,8,Medium
August,Library,16,8,Low
August,Cafeteria,16,8,Low
August,Lab,16,8,Low
August,Fee Counter,16,8,High
August,Bank,16,8,High
August,Admission Cell,16,8,Medium
August,Library,17,8,Low
August,Cafeteria,17,8,Low
August,Lab,17,8,Low
August,Fee Counter,17,8,High
August,Bank,17,8,High
August,Admission Cell,17,8,Medium
August,Library,9,9,Low
August,Cafeteria,9,9,Low
August,Lab,9,9,Medium
August,Fee Counter,9,9,High
August,Bank,9,9,High
August,Admission Cell,9,9,Medium
August,Library,10,9,Low
August,Cafeteria,10,9,Medium
August,Lab,10,9,Medium
August,Fee Counter,10,9,High
August,Bank,10,9,High
August,Admission Cell,10,9,Medium
August,Library,11,9,Medium
August,Cafeteria,11,9,Medium
August,Lab,11,9,Medium
August,Fee Counter,11,9,High
August,Bank,11,9,High
August,Admission Cell,11,9,Medium
August,Library,12,9,Medium
August,Cafeteria,12,9,High
August,Lab,12,9,Medium
August,Fee Counter,12,9,High
August,Bank,12,9,High
August,Admission Cell,12,9,Medium
August,Library,13,9,Low
August,Cafeteria,13,9,High
August,Lab,13,9,Medium
August,Fee Counter,13,9,High
August,Bank,13,9,High
August,Admission Cell,13,9,Medium
August,Library,14,9,Low
August,Cafeteria,14,9,High
August,Lab,14,9,Low
August,Fee Counter,14,9,High
August,Bank,14,9,High
August,Admission Cell,14,9,Medium
August,Library,15,9,Low
August,Cafeteria,15,9,Medium
August,Lab,15,9,Low
August,Fee Counter,15,9,High
August,Bank,15,9,High
August,Admission Cell,15,9,Medium
August,Library,16,9,Low
August,Cafeteria,16,9,Low
August,Lab,16,9,Low
August,Fee Counter,16,9,High
August,Bank,16,9,High
August,Admission Cell,16,9,Medium
August,Library,17,9,Low
August,Cafeteria,17,9,Low
August,Lab,17,9,Low
August,Fee Counter,17,9,High
August,Bank,17,9,High
August,Admission Cell,17,9,Medium
August,Library,9,10,Low
August,Cafeteria,9,10,Low
August,Lab,9,10,Medium
August,Fee Counter,9,10,High
August,Bank,9,10,High
August,Admission Cell,9,10,Medium
August,Library,10,10,Low
August,Cafeteria,10,10,Medium
August,Lab,10,10,Medium
August,Fee Counter,10,10,High
August,Bank,10,10,High
August,Admission Cell,10,10,Medium
August,Library,11,10,Medium
August,Cafeteria,11,10,Medium
August,Lab,11,10,Medium
August,Fee Counter,11,10,High
August,Bank,11,10,High
August,Admission Cell,11,10,Medium
August,Library,12,10,Medium
August,Cafeteria,12,10,High
August,Lab,12,10,Medium
August,Fee Counter,12,10,High
August,Bank,12,10,High
August,Admission Cell,12,10,Medium
August,Library,13,10,Low
August,Cafeteria,13,10,High
August,Lab,13,10,Medium
August,Fee Counter,13,10,High
